Country,Birth Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,labels,Development_Level
Mauritius,0.014054615705579148,8.38873025114015,3.125410096862524,9.245031611766112,22.738967230908916,0.04423769283680075,5.665361441673484,0.013902905168991422,0.18232155679395465,0.15384294017257544,4.345801430500399,4.248495242049359,0.4984415645662691,0.20945022418220724,0.5289979635894093,0.06758675516345636,14.036266831227207,0.3465857572916986,20.99358653136094,19.616466280729856,3,Emerging
Mexico,0.021159172835430874,11.484372449063681,3.3552876803580776,10.873006206198845,26.239006144556786,0.0567437979841427,6.2084352393151105,0.016478859317085513,0.18871135489272564,0.07966393772440314,4.372364723762145,4.309249137991758,0.4054651081081644,0.27559002668675225,0.48702146253964373,0.05354076692802982,17.760591909837135,0.5686299827845794,22.695052566554256,22.230560275933318,2,Developing
"Micronesia, Fed. Sts.",0.02566774674857779,7.361766321193798,2.972384909557,9.579003173560242,19.390153398939237,0.1030424463946878,5.665627859684918,0.03558986925489417,0.11607217125275403,0.14036376793078714,4.2451930926536,4.2251478780523675,0.2262157503511799,0.32425505268262117,0.45625571206548526,0.038184673691113453,11.566019176095988,0.20130685670503531,18.158316492484875,17.564109270330558,3,Emerging
Moldova,0.011928570865273802,8.560930317424278,3.145477659913333,8.328302412143897,22.098262628446324,0.09377053361873205,4.785566814372461,0.01844423904111761,0.16290347093685303,0.17792086228529375,4.289405144793485,4.175570002144687,0.3582122232576188,0.1744056934690858,0.5304472392053995,0.1039441284394794,15.09399516717823,0.37325972984878814,18.954020254236337,19.258926775140342,3,Emerging
Mongolia,0.020782539182528502,9.131863105027351,2.873129951461659,8.237194347736937,22.1295879972379,0.057542955279026746,4.548192751245551,0.03566410003843418,0.08122543992258587,0.19820436986669737,4.251786523133432,4.139464997502571,0.39515573844930313,0.25755984228375906,0.5120402703993877,0.03677690107318381,14.761353609609372,0.49131341583248656,19.244518752463748,19.200358421250126,3,Emerging
Montenegro,0.012536473619556768,8.732974321886106,3.091042453358316,8.891088245301644,21.77449372969742,0.07475062275244013,5.845994034111991,0.00880725585730026,0.2504593619611727,0.10213995058557442,4.350774091169777,4.283055917114827,0.7884573603642702,0.18296237706580393,0.5155835177849194,0.11744109686009573,13.331690192636884,0.4819512026668537,20.46299937185834,19.473920103470057,3,Emerging
Morocco,0.02085787726219649,10.564169152572662,2.907321316209938,9.506476988451938,24.947371894410008,0.05237348000771574,4.81655253704517,0.03373230658530821,0.2076393647782445,0.11559260422407197,4.276666119016055,4.229637223414962,0.45058554338863394,0.2654364635044612,0.49867518213537276,0.04813060604944647,17.23229799103606,0.4433535732663064,22.437368638711053,20.986103362958286,2,Developing
Mozambique,0.041879896283268166,8.067124910673915,3.530875204970688,9.118081685472994,22.76772326921025,0.05964676830788065,3.1083739097099556,0.08384611642335878,0.0,0.17914343498760266,3.9212114314825524,3.872802292274865,0.1228981363231539,0.3701832939635247,0.41881154431123435,0.03157320214679789,16.89011872263137,0.2639606227454234,18.890203494613758,19.06253463538792,0,Under Developed
Myanmar,0.018746262601250962,9.24565553941075,3.412669782824392,9.559983729073563,23.518315240553033,0.020405763623269253,2.2553322081435003,0.04835050709486256,0.007662872745569125,0.1455644730786463,4.200089619319005,4.137011008541004,0.007662872745569125,0.24529635595534302,0.514342509191385,0.04835050709486256,17.735695595125197,0.25874826716663524,18.92145603792546,18.19368363587043,0,Under Developed
Namibia,0.02843793532053351,8.156973510776695,3.9408347026666917,7.7389907613592115,22.76987322272088,0.0689518450043512,5.611723414486918,0.04261730506235106,0.03774032798284703,0.11353470803890656,4.119662370206391,4.038994467138935,0.3528213746227424,0.3297463719146825,0.45464591635698187,0.03306273843173598,14.540567471948874,0.32007479410803263,19.921676476420313,18.77996766532149,0,Under Developed
Nepal,0.026716828897997213,8.315491195115372,3.4265151896464454,9.169189797838532,23.086674841920818,0.05499796208570045,3.184443628446717,0.04416409578064977,0.022814677766171347,0.08264287460355929,4.208131018193999,4.176751337190518,0.13641185548987672,0.32697674736686516,0.4500952271248271,0.04372239966039449,17.054300153273292,0.14436670876190696,19.425545737106766,19.588388466061446,0,Under Developed
Netherlands,0.011624480852287367,11.484372449063681,2.5941059417529924,10.873006206198845,26.239006144556786,0.09984533496971613,7.195187320178709,0.004451615302905001,0.5618111784988584,0.03216928293339165,4.417913394007406,4.363588460703129,0.7084146526907338,0.16636153721522523,0.5150321485373542,0.13547181647618223,16.610513464249486,0.6052822925802693,22.695052566554256,22.230560275933318,1,Highly Developed
New Caledonia,0.017386437658009613,8.247743887225516,3.332204510175204,9.579003173560242,23.451840339601272,0.05921185963184608,5.2390980068880655,0.020782539182528502,0.27996002635787065,0.11332868530700319,4.385865410981047,4.293615677329829,0.48905182421643,0.23068427919581855,0.5089469370618087,0.07432223491210328,12.373761055593656,0.4998424520239489,19.08376515429639,19.225782043626573,3,Emerging
New Zealand,0.014206303229571173,10.30294232702892,2.503954844758695,9.765034176691135,25.4371096241635,0.08476526662770989,7.157076268692519,0.005370170174593844,0.5123629030848772,0.07060183282443423,4.418840607796598,4.367498534110972,0.621403275701104,0.19379395795619145,0.5082993585202826,0.11655150840713681,15.242114406910682,0.6207832488134097,22.221806567334532,21.619008433340973,1,Highly Developed
Nicaragua,0.02499275516034438,8.540113126800525,3.6314947703329836,8.215609813794185,22.698346628837214,0.0642019260342562,4.473834183927004,0.025517787986956145,0.03774032798284703,0.13217470350711982,4.334773749823336,4.251786523133432,0.3086152821182467,0.3155965062833368,0.4617484953493342,0.04114194333117518,15.526344304776,0.4461147800894359,19.317396518999146,19.26158458400238,3,Emerging
Niger,0.0498884619184946,7.716323734076013,3.243193132518907,9.579003173560242,22.12380116236285,0.06938253914639042,3.0260376230493202,0.07681858084669299,0.0,0.11332868530700319,4.018459864697228,4.015689779823412,0.0882926071456783,0.3994470357826014,0.39443008662665596,0.02506777672908057,16.442575279345228,0.15674072934470815,18.43897394681842,18.802798494887686,0,Under Developed
Nigeria,0.04151098787904006,11.262105310120477,3.411401551836397,10.815553990013585,25.68262901730557,0.058268908123975775,4.0736184317049835,0.0900516225508579,0.10227884912041818,0.1722226572126919,3.9257741770409704,3.908941338890738,0.23233197736861602,0.3626646620161636,0.42883101236720883,0.026941489100387454,17.760591909837135,0.3363623404729623,19.81062229463705,21.743223343576442,0,Under Developed
Norway,0.012384532572390644,10.573466486914796,2.66615925939305,10.236142071377387,26.162409655135875,0.09264930014457513,7.195187320178709,0.0032255615094738013,0.5877866649021191,0.07260684602745474,4.427147069954351,4.3684736682691785,0.6931471805599453,0.17730901497041035,0.5047765960007805,0.13922668209207276,15.363901316058413,0.5763108120573966,22.17397851990691,22.230560275933318,1,Highly Developed
Oman,0.021987267887833947,10.333632765339054,3.2127029657611197,9.577512336605274,24.434496422287,0.02724095754613828,6.023261321189981,0.011092100720307797,0.19506058257138437,0.07310747182013834,4.354734492385874,4.298854033991417,0.5962973545700276,0.2813544026005252,0.5009617507137009,0.024467446529450952,14.76622837211666,0.549720840163968,20.619271909559956,20.8526733543337,2,Developing
Pakistan,0.027615167032973367,11.475223597786217,3.209602188082872,10.815553990013585,25.627188074087464,0.030529205034822874,3.2461916355151637,0.07610597481639493,0.08122543992258587,0.11367203294986118,4.205840066447443,4.181462771111837,0.2504593619611727,0.3202981829171824,0.4580089023460457,0.04077276253915027,17.760591909837135,0.30130045831421814,20.534244967911196,21.078408839531193,2,Developing
Panama,0.021610946052963403,8.916526719235101,2.881788014204773,8.273277697017207,23.747011282773286,0.07396510480581119,6.07711281600057,0.018595262223463103,0.20136975176464914,0.08412902186410269,4.382987711153432,4.311315254429229,0.6172624830350725,0.26567239602885395,0.49051302030022065,0.06051601863425487,15.04760677338683,0.4944616927556369,21.240134702548378,19.85154392003968,3,Emerging
Papua New Guinea,0.03172225565728402,8.454220623021591,3.8419306286077775,9.579003173560242,22.628212150573166,0.04202742154723714,3.828641396489095,0.05281137229321238,0.0,0.11435837477501934,4.156476343329107,4.090490992906111,0.09531017980432487,0.3339415646428988,0.455573084899673,0.026192425394950723,15.64925143548645,0.12303418149035915,17.92726677297855,18.71335036537787,0,Under Developed
Paraguay,0.025367806734331543,8.510462901431634,3.7154464814986583,8.514373836151231,23.318199541767626,0.06909543033017759,5.114302068491522,0.02311538442908982,0.09531017980432487,0.20486990837163777,4.31028272981504,4.252881213992613,0.4603417183339986,0.30294954458256934,0.46846398306014275,0.04747061262542318,15.609904259681555,0.45405989299694755,18.79700748111254,19.05481258933481,3,Emerging
Peru,0.021610946052963403,10.391699401430532,3.7558189367890455,9.57996039641098,25.326651438634606,0.04725051798383921,5.199346648988981,0.020481130092762666,0.19506058257138437,0.19817282313020468,4.334773749823336,4.2626798770413155,0.38473897759104747,0.2747721740882966,0.4877774276122625,0.0537594816155929,17.147955055823648,0.561767317887873,21.313016384688975,20.890668973955908,2,Developing
Philippines,0.026567027384721796,11.058075361969756,3.6984489051300873,10.524016479163311,25.655388738633366,0.03662859913015655,4.124649911717429,0.026866607974140328,0.11607217125275403,0.08702419742026819,4.277733924776886,4.180286992022825,0.4456715285862049,0.31222457996831915,0.4690897502470409,0.0344014267173324,17.760591909837135,0.38080454628621285,21.86942209267483,21.654672514714257,2,Developing
Poland,0.009950330853168083,11.484372449063681,3.4463178169426247,10.873006206198845,26.169287659293193,0.062179972716856234,6.396416703165915,0.006287882077484263,0.3309625808102433,0.10892339183908678,4.389689507419451,4.279866121746726,0.6214032757011039,0.15225878142543897,0.5327075358143797,0.12385006404853595,17.459316647524215,0.4781911734874455,22.599372346523836,22.154101421757442,1,Highly Developed
Portugal,0.0101026421778095,10.878929241730868,3.1354942159291497,10.110839375978324,25.984076098561786,0.09489051133625039,7.157016318451201,0.003838776307165681,0.325422400434628,0.11332868530700319,4.415126583100227,4.331744974161175,0.7197142079446671,0.14423353523660692,0.5137904550760626,0.15963014559188388,16.165826323661904,0.4582035116684464,22.6657966562627,22.056027556369013,1,Highly Developed
Puerto Rico,0.01261243548673599,9.163563180417254,2.5226469777708473,9.579003173560242,25.170995934745054,0.05921185963184608,5.2390980068880655,0.020782539182528502,0.27996002635787065,0.11332868530700319,4.419766962656729,4.318513228951556,0.46518434280978666,0.19702068563010378,0.5060759001278856,0.1163461063318537,15.143936330052577,0.6629654920573339,21.83671621297185,21.100067639858405,1,Highly Developed
Qatar,0.014509609267686494,10.694963080918322,2.960503581670247,9.873099714431607,25.05904181213517,0.025667746748577788,7.086866560145843,0.008731004379890937,0.29725152346793166,0.0800190387543765,4.375273111658102,4.352756252373768,0.625526992884966,0.18609647410176913,0.5767430015359883,0.013144007052581114,13.944608821468572,0.6815027231767675,21.036418831391185,21.086037543118067,1,Highly Developed
Romania,0.010178789141486119,11.290932213346041,2.886089096104164,10.490442675221631,25.495974242822516,0.05054686203006546,5.692176928535893,0.01678147696200349,0.21386991452888057,0.1663778205451666,4.344803924183274,4.247395736715942,0.5260930958967791,0.14802204795974142,0.5278188786040484,0.13574048923438087,16.864070398499752,0.4276279443991531,21.008849556298237,21.01202425375864,2,Developing
Russian Federation,0.010863851014139388,11.484372449063681,3.396055982161737,10.815553990013585,26.239006144556786,0.05521635833015313,6.021023349349527,0.013751171612824423,0.2013697517646491,0.12203041302138166,4.31028272981504,4.1258929199570265,0.6337237600891445,0.14576396106015702,0.5368082107357582,0.12446153942173477,17.760591909837135,0.5511404127561883,22.588698660240667,22.230560275933318,1,Highly Developed
Rwanda,0.03751808106560819,7.5954259523529615,2.7629268113280445,9.579003173560242,22.018399871790717,0.07667610025943196,3.5034762307825735,0.06427406309470228,0.03774032798284703,0.14702646164314567,4.072308673822921,4.029464102288242,0.11607217125275403,0.3708205749197714,0.4225491111653507,0.02499275516034438,16.100508711059067,0.18481843699254183,18.778355195217188,18.25362667110738,0,Under Developed
Samoa,0.028587456851912555,7.3770856046868305,3.3043475556722375,9.213059748042252,19.905144199353227,0.05565300778036282,4.966066974616379,0.016630179586724334,0.03774032798284703,0.10857840960225038,4.3246419508929295,4.236333677010084,0.24445333790096083,0.331570131020862,0.4437484984824775,0.04732388824690451,12.10794785457536,0.19036603610778755,18.294594109121228,18.88712034352517,3,Emerging
San Marino,0.010170328654077389,9.163563180417254,3.382505248650003,9.579003173560242,22.81927851015341,0.05206521859960269,7.195187320178709,0.003327790092674669,0.37538765287088643,0.07025133854425837,4.446565155811452,4.375057965357788,0.6061358035703155,0.262364264467491,0.4959150110302365,0.050693114315518116,10.323600412168398,0.6629743009225759,20.418098451510463,19.972489545668473,3,Emerging
Sao Tome and Principe,0.03625774802262424,7.334228923486493,3.7238381391349065,9.21260703192972,18.823686980229358,0.08398757914816675,4.356708826689592,0.0457819811166438,0.1228981363231539,0.2128911748498584,4.214972550010716,4.1588830833596715,0.27996002635787065,0.35206433138104914,0.4314327049339514,0.03759216885967801,11.988574188339959,0.4615060887352948,15.996362629175833,14.03557324520989,0,Under Developed
Saudi Arabia,0.022664290518726468,11.484372449063681,3.504632968910397,10.815553990013585,26.168590906280627,0.03736988900843124,6.2688048659568585,0.016327516146157215,0.21386991452888057,0.11332868530700319,4.3428059215206005,4.29571431398675,0.6697998165629542,0.29054335967786654,0.4894291115251877,0.030902186278190493,17.02511678951723,0.5943887546904676,22.309143764560844,22.073683886422543,2,Developing
Senegal,0.03833274506178453,8.680619401518156,3.476495121951466,8.23910596648351,23.00053171302421,0.04937607307736078,3.7413259294864787,0.05419676753466655,0.07410797215372189,0.11332868530700319,4.1504340288731445,4.100734360320872,0.2741291060470774,0.36555082115483867,0.4236072323433587,0.030976765835968284,16.271830604823073,0.346422567474381,19.849518696117485,19.238764801938075,0,Under Developed
Serbia,0.009797996326253038,10.130733446953291,3.2901225647408903,9.676519389015624,24.088024696721366,0.09019221020749318,5.933264867356898,0.007968169649176874,0.24445333790096083,0.14697665629902193,4.341805421187017,4.273455843385807,0.6214032757011039,0.16590549629393678,0.5203036420308662,0.128393214768399,15.815879005077152,0.43537236842626154,20.3508634687212,20.388868370976187,1,Highly Developed
Seychelles,0.017915478217527855,7.616510782667479,3.566277132021604,9.218445894829339,20.58513089729575,0.038924811390506776,5.963381578365157,0.011928570865273802,0.2384110234449982,0.10671344618828395,4.356708826689592,4.238555900146801,0.625526992884966,0.2179609138501159,0.5185648294759875,0.07403654103115141,11.349181350851058,0.414551902982037,18.860423407858313,17.23449751393552,3,Emerging
Sierra Leone,0.040033991819970416,7.597550694803044,3.1014773306508956,9.579003173560242,21.404354551907435,0.11511280710050456,4.0657340281808345,0.10926825510422139,0.0,0.2027210396216983,3.789420683335814,3.785499963872068,0.21386991452888057,0.354225793370299,0.43830455749130043,0.024542507516538175,15.45757583833894,0.31598915809037287,17.37961143888572,17.16945508972212,0,Under Developed
Singapore,0.010331065675966452,10.232874306748212,2.3978952727983707,10.112067100203896,25.789578744733436,0.03573832531217395,6.960128758989852,0.0023050336752170135,0.4700036292457356,0.05259245011917058,4.4262275296596725,4.3684736682691785,0.7455936559324878,0.17311261770864478,0.5463857991645416,0.08044499360960289,15.33281653155439,0.6931471805599453,22.539136136216346,22.230560275933318,1,Highly Developed
Sint Maarten (Dutch part),0.012916225266546327,9.163563180417254,3.332204510175204,9.579003173560242,23.518315240553033,0.05921185963184609,5.2390980068880655,0.020782539182528502,0.09531017980432487,0.11332868530700317,4.356708826689592,4.290459441148391,0.4054651081081644,0.262364264467491,0.4959150110302365,0.050693114315518116,10.608069110721736,0.6931471805599453,20.318300605379147,18.292847383806116,3,Emerging
Slovak Republic,0.010254930307244151,10.419316791162741,3.349904087274605,9.79942107104969,24.926214430135307,0.06952606264861023,6.716594773520978,0.008044479313832929,0.4307829160924542,0.09545003016466748,4.375273111658102,4.272383457224055,0.6005256906795488,0.1546999794840252,0.538829820175588,0.1122979344856282,15.498680357555285,0.44058472106471464,21.234937257371698,21.08539511041801,1,Highly Developed
Slovenia,0.009797996326253038,9.596821287010261,3.485962648289865,8.869203426343296,24.362892041367882,0.0820052776140869,7.114018697580451,0.003455561127155018,0.4003237086077457,0.09761521347954188,4.412331984169211,4.323623102103826,0.6499184460091252,0.13506867194340907,0.5297228639473578,0.14589693094267459,14.516828383095211,0.408025928969838,21.45474576304934,20.773739565762597,1,Highly Developed
Solomon Islands,0.03343477608623739,7.393121072844883,3.8202450415361886,9.213144130078133,20.108235857259857,0.06355245821420524,4.332755585667099,0.027764811627341658,0.022814677766171347,0.1320398962812484,4.220638287546393,4.180286992022825,0.10919929196499198,0.3449526594872609,0.4431066657812862,0.03015608462453909,13.08308922282308,0.16811860661596117,17.261338090521463,17.207951800903455,0,Under Developed
Somalia,0.04548801477367288,7.578027424924887,3.332204510175204,9.579003173560242,23.518315240553033,0.05921185963184608,5.2390980068880655,0.09705690513926653,0.007662872745569125,0.11332868530700319,4.01291200025951,3.954197930478859,0.08122543992258587,0.38928360891442526,0.40222910867439315,0.028288391429122768,15.98178300522155,0.3047660755089672,20.418098451510463,19.972489545668473,0,Under Developed
South Africa,0.022363448157853374,11.484372449063681,3.361976668508874,10.815553990013585,26.072875298068308,0.08186353416948389,6.067713083760815,0.04512043528046958,0.13641185548987675,0.11593517556790384,4.026724374547121,3.968839480471807,0.535142931416697,0.26861686550206404,0.4989554511955033,0.04401688541677433,17.69135913240653,0.4704362279691058,22.560323421906574,22.096182655123904,2,Developing
South Sudan,0.038628822043962216,9.163563180417254,3.3043475556722375,9.579003173560242,23.497150569127385,0.04482627437233283,4.854431225457155,0.08150908763403238,0.09531017980432487,0.11332868530700319,3.9832697453008357,3.942328354923475,0.37421256460406,0.3625040753391598,0.4256196091355742,0.03202029604396231,15.959152763233478,0.15969571721251,20.418098451510463,19.972489545668473,0,Under Developed
Spain,0.010407195248535672,11.484372449063681,3.7394994449604444,10.873006206198845,26.239006144556786,0.08143818324856643,7.157136215340021,0.004528193776733441,0.38996092157219914,0.09859150365471617,4.442651256490317,4.36554540849009,0.6737290947028437,0.13721690048169863,0.5208978055347147,0.15674072934470815,17.601857853713916,0.5738437589331062,22.695052566554256,22.230560275933318,1,Highly Developed
Sri Lanka,0.01844423904111761,9.329203166363582,3.6446461991371106,9.148137582430977,24.209629212686956,0.035960968082769704,4.064413895975912,0.011168172379847734,0.052446475372542496,0.1275810319826365,4.352756252373768,4.2626798770413155,0.325422400434628,0.22774831770095808,0.514296516320272,0.06931076966991796,16.801526600684625,0.16857363961370436,20.54119040490743,20.30961345977747,2,Developing
St. Kitts and Nevis,0.016857117066422903,5.2548878086207,3.332204510175204,9.579003173560242,19.961811504739917,0.03681397312271631,5.932245187448011,0.012422519998557155,0.1397619423751587,0.10436001532424277,4.324132656254979,4.248495242049359,0.048790164169432,0.262364264467491,0.4959150110302365,0.050693114315518116,10.748819195469789,0.28141245943818555,17.90148688732258,15.894952224644102,3,Emerging
St. Lucia,0.017235231790933895,7.48410931839381,3.091042453358316,9.215067642344463,20.73381941969841,0.06679558743059888,6.012021037990562,0.014282138364025292,0.2262157503511799,0.1071972892943189,4.337793379697056,4.276666119016055,0.5260930958967791,0.2465595520089033,0.49633654683189304,0.07496474787370364,12.034344472497127,0.2026268229547002,19.51466696758048,17.521549656935704,3,Emerging
St. Vincent and the Grenadines,0.017915478217527855,7.3979856537180115,2.9031107836735943,9.213404902272092,20.181971421457344,0.04136338640275732,5.449386379837887,0.01867076526249629,0.18232155679395465,0.09635858108854163,4.313377110829788,4.251786523133432,0.5618111784988584,0.24908116717790538,0.4991422536057976,0.06744295303493707,11.597067922851839,0.38761442069107555,18.36614333724771,16.465497028763895,3,Emerging
Sudan,0.03625774802262424,9.249146798141027,3.566277132021604,9.629091191844799,24.35148324422077,0.05171628183882078,4.204692619390966,0.058631687014223326,0.07410797215372189,0.11332868530700319,4.14191297914121,4.085329691125885,0.19506058257138437,0.3565441661569218,0.4323816374561513,0.030230719844934223,17.294325868478342,0.28402153469705055,19.116516619422814,20.365491389104406,0,Under Developed
Suriname,0.019802627296179712,8.145750396922507,3.84522552450463,9.232508224054362,21.684598672209646,0.06427406309470228,5.75890177387728,0.02506777672908057,0.12967782330853267,0.1542715516428452,4.299898420509324,4.205840066447443,0.5215372793609184,0.25851069515150105,0.49680471163445156,0.05971923470162228,13.128544542275733,0.5097789223189522,17.93891593063879,17.814416745370547,3,Emerging
Swaziland,0.030976765835968284,7.7723639769517145,3.8377966830760495,9.223788007389985,21.71964288239779,0.06679558743059888,5.130808633093224,0.07117510406908442,0.052446475372542496,0.11422114409002286,3.875997183171384,3.8775908090066618,0.2741291060470774,0.3449526594872609,0.44211842575619986,0.031349580216008754,13.940116758524336,0.19853555052877392,18.8574457381836,18.584890559288915,0,Under Developed
Sweden,0.011320298340436238,10.708079777332735,2.972384909557,10.81850362622475,26.23201020678193,0.08779952785558397,7.195187320178709,0.002842111219104982,0.5835040031101182,0.08342160813907239,4.429900628371534,4.378173065357892,0.7084146526907338,0.15956456967133842,0.5010549690777859,0.16257662014133004,16.027731813194073,0.6128127636767475,22.623022726905628,22.230560275933318,1,Highly Developed
Switzerland,0.010026489415331241,10.4836447596505,3.0554515082556133,10.169245460360502,26.239006144556786,0.10137566359335928,7.195187320178709,0.0042218446895554325,0.5530005488167034,0.03216928293339165,4.441745869375504,4.382987711153432,0.6931471805599453,0.1488840883964007,0.5176026080450145,0.14981160933211535,15.835787176372275,0.5510960816024628,22.695052566554256,22.230560275933318,1,Highly Developed
Syrian Arab Republic,0.026567027384721796,10.767221033671607,3.3725868476208896,9.857173742745577,23.839638785009676,0.040033991819970416,4.347793463031639,0.015570456529409844,0.08829260714567834,0.08991101512655424,4.352756252373768,4.296761983019193,0.23233197736861602,0.3216932335047504,0.46077851612783466,0.03469866979004186,16.767396661413418,0.43293060814991324,21.48410761116447,20.444162249796566,2,Developing
Tajikistan,0.03030534949532895,8.198237411215226,3.6314947703329836,8.08749844045375,21.978082609008563,0.0498884619184946,3.2929837970219227,0.05317613611268628,0.04512043528046959,0.19150998284836085,4.255067007212594,4.149221172447935,0.27996002635787065,0.32475551144692416,0.4581062117413446,0.03455005929786762,15.762718512856805,0.23488967926840493,18.693288232692858,18.175370246830884,0,Under Developed
Tanzania,0.0406250520514371,8.649340934931983,3.3239286008713442,9.740878121205629,23.544093411745553,0.04966889884812083,3.1354942159291497,0.05419676753466655,0.0,0.14888408839640066,4.041700828736679,4.011520211586688,0.2013697517646491,0.36975821425467964,0.4202779314473068,0.029782824943448336,17.512509650719362,0.22793206804600694,20.711660291837777,20.243491554628182,0,Under Developed
Thailand,0.01230855339064988,11.484372449063681,3.4609166163637775,10.815553990013585,25.999182532906573,0.03618356129459586,4.847814659965026,0.014888612493750656,0.1497453863593419,0.06449044305876195,4.345801430500399,4.251786523133432,0.5031035776720805,0.1948706911254234,0.5338357711485362,0.07653359936856025,17.760591909837135,0.32863944242375065,22.695052566554256,22.15850602801296,2,Developing
Timor-Leste,0.03744398778213044,8.02604449574445,3.8941723180110572,9.213121117501759,20.302726139035826,0.06643575870518786,3.627413132013335,0.06167384494494418,0.03774032798284703,0.12622592641582858,4.191983031786017,4.144354982796762,0.24445333790096083,0.3932368000184843,0.3989826035426564,0.027689992129345586,13.81082227743943,0.24040902610767123,19.678704577927615,19.31204807147501,0,Under Developed
Togo,0.03736988900843124,7.871575307205801,3.9112534786491175,8.111974206863339,21.61540700197954,0.06283033224406119,3.332204510175204,0.06477887686520348,0.0,0.11332868530700319,4.032196344425115,4.003128553950439,0.17589066646366422,0.3563287301675066,0.43447608793007186,0.027390658145220244,15.558019597501586,0.3050496106266909,18.787458336998544,18.54629628207156,0,Under Developed
Tonga,0.027689992129345586,7.379440186395017,3.3239286008713442,9.213067419430658,19.487361701649416,0.05266542950252718,5.0488693273470915,0.012992158293652935,0.0882926071456783,0.1094751159910132,4.3205603125732805,4.249593539798422,0.262364264467491,0.3213028154736332,0.44596705141749426,0.05732506661926941,11.528598158018234,0.2087637324399538,19.006884966427002,18.861215957924415,3,Emerging
Trinidad and Tobago,0.014888612493750656,10.34126842571023,3.621259266438957,9.719037578422032,23.560349112253817,0.04849708093169515,6.4813415025081405,0.022664290518726468,0.2915208487589466,0.10664430663005818,4.303025051508755,4.197780149470343,0.6296337748376193,0.1997961873172186,0.5327526896761715,0.07246376404123267,14.080259196486223,0.09299982067114064,20.103083119697377,19.028772680459117,3,Emerging
Tunisia,0.01746203201870631,9.941942439975362,2.75317063638268,9.110902454000891,24.27741340783855,0.057034474535858734,5.334575114570661,0.018972720424449363,0.17589066646366422,0.11332868530700319,4.3428059215206005,4.289405144793485,0.4747998015092286,0.2286667319703201,0.5166394598521373,0.06463467036124028,16.132924489024465,0.5014277556617863,21.735705557928778,19.981574617871782,2,Developing
Turkey,0.018897240181367146,11.484372449063681,2.6607973162516645,10.873006206198845,26.217546253297126,0.05638033343610764,6.0671783720468,0.024617562869896484,0.21386991452888057,0.11332868530700319,4.346797942790138,4.251786523133432,0.5123629030848772,0.24854135609867026,0.5015675148104147,0.06463467036124028,17.760591909837135,0.520852113181322,22.695052566554256,21.939524400079062,2,Developing
Turkmenistan,0.022288223423925398,10.59922368655435,3.332204510175204,9.853925552116179,23.355679704682967,0.02731581064696293,4.530943863635994,0.055434706888100586,0.015267472130788436,0.11332868530700319,4.2440899485814425,4.119662370206391,0.23233197736861602,0.27815607463353814,0.4921601957673577,0.042543588649358324,15.387710542227108,0.38771882662142726,20.418098451510463,19.972489545668473,2,Developing
Uganda,0.0451939619890796,8.16837739321763,3.406312482328926,9.579003173560242,23.130617597234473,0.08094171173228698,3.458498235499496,0.06362464213887656,0.03774032798284703,0.1879626670526036,4.007333185232471,3.991828998696506,0.15634607039069398,0.3997565374873314,0.3943782341986544,0.02491772796295014,17.214659224493285,0.12581903640614595,19.98656858716098,19.749386737208987,0,Under Developed
Ukraine,0.009721820359733627,11.484372449063681,3.3986299861569096,10.815553990013585,25.35646902928648,0.06506722750157282,5.0409406435915844,0.012232568435634406,0.09531017980432487,0.16966162880865912,4.3246419508929295,4.1660687430205465,0.5441116013994574,0.13922668209207276,0.5289073140856533,0.1427007636193336,17.666002823675125,0.5187937934151675,21.997747286750172,21.77930513352765,2,Developing
United Arab Emirates,0.01587334915629015,11.4465004475683,2.984126727433683,10.672355689405434,25.97586240805338,0.02641720342759084,7.009617374606213,0.008273373375031427,0.4054651081081644,0.10906135141714929,4.353745861558934,4.327692283710552,0.7382676158404149,0.1729185120498554,0.5885128968583386,0.006670013611806824,15.531682062954516,0.6020435255269839,21.94002576745496,21.99669294502459,1,Highly Developed
United Kingdom,0.012232568435634406,11.484372449063681,2.828678188890825,10.873006206198845,26.239006144556786,0.08136727383531211,7.195187320178709,0.004910998206627252,0.5260930958967791,0.03551563296073588,4.413264385169161,4.360645839648932,0.7197142079446671,0.16551443847757338,0.5056120567131033,0.15014265842971947,17.760591909837135,0.5888544706629492,22.695052566554256,22.230560275933318,1,Highly Developed
United States,0.013675296200215466,11.484372449063681,2.4389969484839225,10.873006206198845,26.239006144556786,0.11511280710050456,7.195187320178709,0.006670013611806825,0.5031035776720805,0.05230047931417674,4.39729410680467,4.332755585667099,0.5396373210045363,0.18577711792110965,0.5124550647364792,0.11901304811158339,17.760591909837135,0.5882993539674378,22.695052566554256,22.230560275933318,1,Highly Developed
Uruguay,0.015267472130788436,8.792631381758918,3.627413132013335,8.339298743574979,23.988329253854232,0.08786998264125442,6.55808868611185,0.012080581202269408,0.2564295289476765,0.1493479564011399,4.387779287163331,4.2946655461926655,0.535142931416697,0.210572558755686,0.48843842858061676,0.12737788317543705,15.02281982855276,0.6601073264817451,20.813739164099896,19.905252907370603,3,Emerging
